id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
37;study_board_years_archives_links;requests;1566459333.654222;-0.26848888397216797;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0091;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0091;45784;200;True;
38;study_board_years_archives_links;requests;1566459334.4768689;-0.15814685821533203;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_4861;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_4861;25930;200;True;
39;study_board_years_archives_links;requests;1566459335.1634848;-0.36986732482910156;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0003;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0003;47599;200;True;
40;study_board_years_archives_links;requests;1566459336.1326768;-0.37276220321655273;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0203;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0203;51815;200;True;
41;study_board_years_archives_links;requests;1566459337.0664854;-0.16867637634277344;https://kurser.ku.dk/archive/2017-2018/SUND_SI;https://kurser.ku.dk/archive/2017-2018/SUND_SI;25371;200;True;
42;study_board_years_archives_links;requests;1566459337.7713928;-0.2336866855621338;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0014;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0014;34014;200;True;
43;study_board_years_archives_links;requests;1566459338.5416913;-0.35884666442871094;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0004;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0004;64013;200;True;
44;study_board_years_archives_links;requests;1566459339.4781597;-0.19313311576843262;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0023;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0023;34201;200;True;
45;study_board_years_archives_links;requests;1566459340.211016;-0.1422746181488037;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0010;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0010;31354;200;True;
46;study_board_years_archives_links;requests;1566459340.9033272;-0.14793944358825684;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0032;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0032;34365;200;True;
47;study_board_years_archives_links;requests;1566459341.5967517;-0.17019367218017578;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0018;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0018;26425;200;True;
48;study_board_years_archives_links;requests;1566459342.2950182;-0.495089054107666;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0071;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0071;27591;200;True;
49;study_board_years_archives_links;requests;1566459343.3209805;-0.5651295185089111;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0021;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0021;50240;200;True;
50;study_board_years_archives_links;requests;1566459344.4453015;-0.17752289772033691;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0044;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0044;44581;200;True;
51;study_board_years_archives_links;requests;1566459345.1713383;-0.2905609607696533;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0009;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0009;41593;200;True;
52;study_board_years_archives_links;requests;1566459346.0149422;-0.16156291961669922;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_PHD_0015;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_PHD_0015;29164;200;True;
53;study_board_years_archives_links;requests;1566459346.7089117;-0.18527841567993164;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_PB_01;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_PB_01;29613;200;True;
54;study_board_years_archives_links;requests;1566459347.427799;-0.38282299041748047;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0012;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0012;34114;200;True;
55;study_board_years_archives_links;requests;1566459348.3492596;-0.8872027397155762;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0033;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0033;41865;200;True;
56;study_board_years_archives_links;requests;1566459349.7827573;-0.6766335964202881;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0025;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0025;38236;200;True;
57;study_board_years_archives_links;requests;1566459351.0037067;-0.3558540344238281;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0026;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0026;37344;200;True;
58;study_board_years_archives_links;requests;1566459351.9035885;-0.23034882545471191;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_MA_0002;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_MA_0002;29574;200;True;
59;study_board_years_archives_links;requests;1566459352.6669028;-0.3344101905822754;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0019;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0019;35259;200;True;
60;study_board_years_archives_links;requests;1566459353.5424929;-0.17243504524230957;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0113;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0113;27202;200;True;
61;study_board_years_archives_links;requests;1566459354.2448556;-0.16321134567260742;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0054;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0054;28045;200;True;
62;study_board_years_archives_links;requests;1566459354.9390953;-0.20389485359191895;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0028;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0028;41279;200;True;
63;study_board_years_archives_links;requests;1566459355.6968153;-0.14225530624389648;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0066;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0066;28574;200;True;
64;study_board_years_archives_links;requests;1566459356.3717666;-0.18586134910583496;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0027;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0027;45967;200;True;
65;study_board_years_archives_links;requests;1566459357.1117578;-0.23856782913208008;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0029;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0029;49975;200;True;
66;study_board_years_archives_links;requests;1566459357.9104946;-0.11176538467407227;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0034;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0034;26160;200;True;
67;study_board_years_archives_links;requests;1566459358.5499864;-0.12682056427001953;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_MA_0013;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_MA_0013;28123;200;True;
68;study_board_years_archives_links;requests;1566459359.2076833;-0.18479394912719727;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0030;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0030;46329;200;True;
69;study_board_years_archives_links;requests;1566459360.0039186;-0.19673466682434082;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0031;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0031;42882;200;True;
70;study_board_years_archives_links;requests;1566459360.7511609;-0.3226344585418701;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_PHD_0010;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_PHD_0010;32855;200;True;
71;study_board_years_archives_links;requests;1566459361.6124136;-0.12801027297973633;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0020;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0020;28552;200;True;
72;study_board_years_archives_links;requests;1566459362.2732542;-0.1336498260498047;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0001;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0001;26783;200;True;
73;study_board_years_archives_links;requests;1566459362.9436867;-0.598130464553833;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0005;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0005;66680;200;True;
74;study_board_years_archives_links;requests;1566459364.1168804;-0.343367338180542;https://kurser.ku.dk/archive/2016-2017/SUND_FG;https://kurser.ku.dk/archive/2016-2017/SUND_FG;30626;200;True;
75;study_board_years_archives_links;requests;1566459364.9944737;-0.13976812362670898;https://kurser.ku.dk/archive/2016-2017/STUD_HBI;https://kurser.ku.dk/archive/2016-2017/STUD_HBI;28596;200;True;
76;study_board_years_archives_links;requests;1566459365.6667635;-0.12874150276184082;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_MA_0014;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_MA_0014;27022;200;True;
77;study_board_years_archives_links;requests;1566459366.324623;-0.19849729537963867;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0006;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0006;57706;200;True;
78;study_board_years_archives_links;requests;1566459367.0869534;-0.13536477088928223;https://kurser.ku.dk/archive/2016-2017/SUND_MAS;https://kurser.ku.dk/archive/2016-2017/SUND_MAS;27159;200;True;
79;study_board_years_archives_links;requests;1566459367.7534313;-0.1441807746887207;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0016;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0016;27070;200;True;
80;study_board_years_archives_links;requests;1566459368.426493;-0.16968083381652832;https://kurser.ku.dk/archive/2016-2017/SUND_MS;https://kurser.ku.dk/archive/2016-2017/SUND_MS;43115;200;True;
81;study_board_years_archives_links;requests;1566459369.1463995;-0.34838342666625977;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0091;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0091;48210;200;True;
82;study_board_years_archives_links;requests;1566459370.0521207;-0.42031145095825195;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_4861;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_4861;26812;200;True;
83;study_board_years_archives_links;requests;1566459371.0017815;-0.2018899917602539;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0003;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0003;50894;200;True;
84;study_board_years_archives_links;requests;1566459371.764624;-0.19350647926330566;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0203;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0203;54130;200;True;
85;study_board_years_archives_links;requests;1566459372.5211377;-0.15660595893859863;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0014;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0014;35703;200;True;
86;study_board_years_archives_links;requests;1566459373.2166455;-0.3029768466949463;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0004;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0004;69768;200;True;
87;study_board_years_archives_links;requests;1566459374.1029198;-0.16756653785705566;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0023;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0023;38018;200;True;
88;study_board_years_archives_links;requests;1566459374.8145661;-0.1764216423034668;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0010;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0010;32496;200;True;
89;study_board_years_archives_links;requests;1566459375.5264676;-0.14936327934265137;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0032;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0032;36283;200;True;
90;study_board_years_archives_links;requests;1566459376.2157116;-0.11179447174072266;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0054;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0054;27698;200;True;
91;study_board_years_archives_links;requests;1566459376.8586996;-0.1885836124420166;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0018;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0018;27824;200;True;
92;study_board_years_archives_links;requests;1566459377.5769296;-0.13605189323425293;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0071;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0071;27603;200;True;
93;study_board_years_archives_links;requests;1566459378.241958;-0.2372288703918457;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0021;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0021;48429;200;True;
94;study_board_years_archives_links;requests;1566459379.0350947;-0.17522263526916504;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0044;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0044;36976;200;True;
95;study_board_years_archives_links;requests;1566459379.752529;-0.23626923561096191;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0009;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0009;42897;200;True;
96;study_board_years_archives_links;requests;1566459380.5411012;-0.16075992584228516;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_PHD_0015;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_PHD_0015;41458;200;True;
97;study_board_years_archives_links;requests;1566459381.31855;-0.20629000663757324;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_PB_01;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_PB_01;29809;200;True;
98;study_board_years_archives_links;requests;1566459382.057651;-0.19547653198242188;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0012;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0012;36529;200;True;
99;study_board_years_archives_links;requests;1566459382.7942936;-0.230879545211792;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0033;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0033;44402;200;True;
100;study_board_years_archives_links;requests;1566459383.5754457;-0.49692630767822266;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0025;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0025;37860;200;True;
101;study_board_years_archives_links;requests;1566459384.617713;-0.15332269668579102;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0026;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0026;38067;200;True;
102;study_board_years_archives_links;requests;1566459385.3166878;-0.13228106498718262;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_MA_0002;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_MA_0002;27982;200;True;
103;study_board_years_archives_links;requests;1566459385.981623;-0.24550676345825195;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0019;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0019;35038;200;True;
104;study_board_years_archives_links;requests;1566459386.7453787;-0.12184786796569824;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0113;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0113;28996;200;True;
105;study_board_years_archives_links;requests;1566459387.3816533;-0.3441653251647949;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0028;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0028;41765;200;True;
106;study_board_years_archives_links;requests;1566459388.2486186;-0.1771409511566162;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0066;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0066;33322;200;True;
107;study_board_years_archives_links;requests;1566459388.942742;-0.24340391159057617;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0027;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0027;45586;200;True;
108;study_board_years_archives_links;requests;1566459389.7093418;-0.186553955078125;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0029;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0029;48639;200;True;
109;study_board_years_archives_links;requests;1566459390.4208617;-0.11967253684997559;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0034;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0034;26160;200;True;
110;study_board_years_archives_links;requests;1566459391.0533657;-0.22572016716003418;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_MA_0013;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_MA_0013;28266;200;True;
111;study_board_years_archives_links;requests;1566459391.7939763;-0.20003128051757812;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0030;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0030;44291;200;True;
112;study_board_years_archives_links;requests;1566459392.5177462;-0.19326996803283691;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0031;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0031;42834;200;True;
113;study_board_years_archives_links;requests;1566459393.2336063;-0.2255992889404297;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_PHD_0010;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_PHD_0010;32396;200;True;
114;study_board_years_archives_links;requests;1566459393.9766197;-0.20844149589538574;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0020;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0020;28302;200;True;
115;study_board_years_archives_links;requests;1566459394.7019627;-0.14858317375183105;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0001;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0001;27460;200;True;
116;study_board_years_archives_links;requests;1566459395.364373;-0.4411606788635254;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0005;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0005;64571;200;True;
117;study_board_years_archives_links;requests;1566459396.339074;-0.16356158256530762;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_MA_0014;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_MA_0014;29828;200;True;
118;study_board_years_archives_links;requests;1566459397.0170271;-0.3818836212158203;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0006;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0006;61893;200;True;
119;study_board_years_archives_links;requests;1566459397.9332464;-0.2389678955078125;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0016;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0016;43714;200;True;
120;study_board_years_archives_links;requests;1566459398.6949558;-0.21613168716430664;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0091;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0091;52819;200;True;
121;study_board_years_archives_links;requests;1566459399.4389386;-0.16962933540344238;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0003;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0003;50770;200;True;
122;study_board_years_archives_links;requests;1566459400.1355972;-0.1874687671661377;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0203;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0203;56602;200;True;
123;study_board_years_archives_links;requests;1566459400.8615377;-0.16655826568603516;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0014;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0014;34363;200;True;
124;study_board_years_archives_links;requests;1566459401.5489702;-0.44347095489501953;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0004;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0004;74350;200;True;
125;study_board_years_archives_links;requests;1566459402.6061099;-0.2985818386077881;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0023;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0023;39400;200;True;
126;study_board_years_archives_links;requests;1566459403.4275753;-0.1940324306488037;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0010;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0010;32281;200;True;
127;study_board_years_archives_links;requests;1566459404.144209;-0.26033806800842285;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0032;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0032;37788;200;True;
128;study_board_years_archives_links;requests;1566459404.9226706;-0.1515958309173584;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0054;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0054;27661;200;True;
129;study_board_years_archives_links;requests;1566459405.5879874;-0.18656420707702637;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0018;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0018;28103;200;True;
130;study_board_years_archives_links;requests;1566459406.291347;-0.14265727996826172;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0071;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0071;26777;200;True;
131;study_board_years_archives_links;requests;1566459406.9479063;-0.40259766578674316;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0021;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0021;44736;200;True;
132;study_board_years_archives_links;requests;1566459407.8751075;-0.20743274688720703;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0044;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0044;33320;200;True;
133;study_board_years_archives_links;requests;1566459408.5996144;-0.20544981956481934;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0009;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0009;39476;200;True;
134;study_board_years_archives_links;requests;1566459409.3272917;-0.18649005889892578;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_PHD_0015;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_PHD_0015;45771;200;True;
135;study_board_years_archives_links;requests;1566459410.0363603;-0.1795334815979004;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_PB_01;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_PB_01;29699;200;True;
136;study_board_years_archives_links;requests;1566459410.7315047;-0.5493478775024414;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0012;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0012;35936;200;True;
137;study_board_years_archives_links;requests;1566459411.8026605;-0.20770263671875;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0033;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0033;42312;200;True;
138;study_board_years_archives_links;requests;1566459412.531764;-0.2543203830718994;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0025;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0025;37257;200;True;
139;study_board_years_archives_links;requests;1566459413.3057632;-0.16057038307189941;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0026;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0026;38037;200;True;
140;study_board_years_archives_links;requests;1566459413.9856474;-0.11427021026611328;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_MA_0002;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_MA_0002;28433;200;True;
141;study_board_years_archives_links;requests;1566459414.6141238;-0.1576993465423584;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0019;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0019;35143;200;True;
142;study_board_years_archives_links;requests;1566459415.289606;-0.12371587753295898;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0113;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0113;28159;200;True;
143;study_board_years_archives_links;requests;1566459415.928065;-0.16535234451293945;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0028;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0028;40837;200;True;
144;study_board_years_archives_links;requests;1566459416.6160793;-0.19061517715454102;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0066;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0066;31495;200;True;
145;study_board_years_archives_links;requests;1566459417.3222284;-0.3108220100402832;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0027;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0027;44208;200;True;
146;study_board_years_archives_links;requests;1566459418.1568089;-0.46300506591796875;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0029;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0029;48059;200;True;
147;study_board_years_archives_links;requests;1566459419.1446664;-1.0217976570129395;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0034;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0034;26070;200;True;
148;study_board_years_archives_links;requests;1566459420.6824598;-0.18871450424194336;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0020;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0020;28098;200;True;
149;study_board_years_archives_links;requests;1566459421.3881013;-0.1330251693725586;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_MA_0013;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_MA_0013;27042;200;True;
150;study_board_years_archives_links;requests;1566459422.0347722;-0.20483660697937012;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0030;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0030;45266;200;True;
151;study_board_years_archives_links;requests;1566459422.766205;-0.2628040313720703;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0031;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0031;42288;200;True;
152;study_board_years_archives_links;requests;1566459423.5512264;-0.16424918174743652;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_PHD_0010;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_PHD_0010;32722;200;True;
153;study_board_years_archives_links;requests;1566459424.2317631;-0.18320369720458984;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0001;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0001;26874;200;True;
154;study_board_years_archives_links;requests;1566459424.928173;-0.30817651748657227;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0005;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0005;61857;200;True;
155;study_board_years_archives_links;requests;1566459425.7719157;-0.1795203685760498;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_MA_0014;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_MA_0014;28757;200;True;
156;study_board_years_archives_links;requests;1566459426.4668386;-0.2603769302368164;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0006;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0006;58974;200;True;
157;study_board_years_archives_links;requests;1566459427.2576299;-0.2304069995880127;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0016;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0016;37645;200;True;
158;study_board_years_archives_links;requests;1566459428.0075128;-0.4370079040527344;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0091;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0091;55076;200;True;
159;study_board_years_archives_links;requests;1566459428.9818158;-0.1720411777496338;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0003;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0003;49693;200;True;
160;study_board_years_archives_links;requests;1566459429.6798468;-0.3440873622894287;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0203;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0203;54126;200;True;
161;study_board_years_archives_links;requests;1566459430.5519488;-0.2233443260192871;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0014;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0014;37178;200;True;
162;study_board_years_archives_links;requests;1566459431.2935617;-0.4622690677642822;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0004;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0004;73314;200;True;
163;study_board_years_archives_links;requests;1566459432.372133;-0.22713923454284668;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0023;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0023;37742;200;True;
